Plot Title: Manz. Office,,,,,,
474,10/12/23 05:53:04AM,117.856000000001,,,,
475,10/12/23 06:35:51AM,118.110000000001,,,,
476,10/12/23 06:59:59AM,118.364000000001,,,,
477,10/12/23 09:25:28PM,118.618000000001,,,,
478,10/12/23 09:43:52PM,118.872000000001,,,,
479,10/12/23 09:44:29PM,119.126000000001,,,,
480,10/12/23 09:45:49PM,119.380000000001,,,,
481,10/12/23 10:08:28PM,119.634000000001,,,,
482,10/12/23 10:12:13PM,119.888000000001,,,,
483,10/12/23 10:15:27PM,120.142000000001,,,,
484,10/12/23 11:08:18PM,120.396000000001,,,,
485,10/12/23 11:33:58PM,120.650000000001,,,,
486,10/13/23 12:47:57AM,120.904000000001,,,,
487,10/13/23 01:26:05AM,121.158000000001,,,,
488,10/13/23 02:32:40AM,121.412000000001,,,,
489,10/13/23 06:05:26AM,121.666000000001,,,,
490,10/15/23 09:37:27PM,121.920000000001,,,,
491,10/15/23 11:01:56PM,122.174000000001,,,,
492,10/15/23 11:04:34PM,122.428000000001,,,,
493,10/15/23 11:06:49PM,122.682000000001,,,,
494,10/15/23 11:15:11PM,122.936000000001,,,,
495,10/15/23 11:27:57PM,123.190000000001,,,,
496,10/16/23 12:10:37AM,123.444000000001,,,,
497,10/16/23 01:37:53AM,123.698000000001,,,,
498,10/16/23 01:43:21AM,123.952000000001,,,,
499,10/16/23 01:49:29AM,124.206000000001,,,,
500,10/16/23 03:28:26AM,124.460000000001,,,,
501,10/16/23 04:06:52AM,124.714000000001,,,,
502,10/16/23 04:08:24AM,124.968000000001,,,,
503,10/16/23 04:10:22AM,125.222000000001,,,,
504,10/16/23 04:11:20AM,125.476000000001,,,,
505,10/16/23 04:11:59AM,125.730000000001,,,,
506,10/16/23 04:12:34AM,125.984000000001,,,,
507,10/16/23 04:13:09AM,126.238000000001,,,,
508,10/16/23 04:13:58AM,126.492000000001,,,,
509,10/16/23 04:14:45AM,126.746000000001,,,,
510,10/16/23 04:15:39AM,127.000000000001,,,,
511,10/16/23 04:16:25AM,127.254000000001,,,,
512,10/16/23 04:17:00AM,127.508000000001,,,,
513,10/16/23 04:17:30AM,127.762000000001,,,,
514,10/16/23 04:18:05AM,128.016000000001,,,,
515,10/16/23 04:18:49AM,128.270000000001,,,,
516,10/16/23 04:19:30AM,128.524000000001,,,,
517,10/16/23 04:20:02AM,128.778000000001,,,,
518,10/16/23 04:20:35AM,129.032000000001,,,,
519,10/16/23 04:21:11AM,129.286000000001,,,,
520,10/16/23 04:21:52AM,129.540000000001,,,,
521,10/16/23 04:22:30AM,129.794000000001,,,,
522,10/16/23 04:22:57AM,130.048000000001,,,,
523,10/16/23 04:23:24AM,130.302000000001,,,,
524,10/16/23 04:23:56AM,130.556000000001,,,,
525,10/16/23 04:24:25AM,130.810000000001,,,,
526,10/16/23 04:24:58AM,131.064000000001,,,,
527,10/16/23 04:25:41AM,131.318000000001,,,,
528,10/16/23 04:26:29AM,131.572000000001,,,,
529,10/16/23 04:27:34AM,131.826000000001,,,,
530,10/16/23 04:28:30AM,132.080000000001,,,,
531,10/16/23 04:29:24AM,132.334000000001,,,,
532,10/16/23 04:30:25AM,132.588000000001,,,,
533,10/16/23 04:31:40AM,132.842000000001,,,,
534,10/16/23 04:32:52AM,133.096000000001,,,,
535,10/16/23 04:34:14AM,133.350000000001,,,,
536,10/16/23 04:36:40AM,133.604000000001,,,,
537,10/16/23 04:41:52AM,133.858000000001,,,,
538,10/16/23 04:44:55AM,134.112000000001,,,,
539,10/16/23 04:48:38AM,134.366000000001,,,,
540,10/16/23 05:39:50AM,134.620000000001,,,,
541,10/16/23 05:46:17AM,134.874000000001,,,,
542,10/16/23 05:49:28AM,135.128000000001,,,,
543,10/16/23 05:54:26AM,135.382000000001,,,,
544,10/16/23 05:57:45AM,135.636000000001,,,,
545,10/16/23 06:04:22AM,135.890000000001,,,,
546,10/16/23 06:10:53AM,136.144000000001,,,,
547,10/16/23 06:15:59AM,136.398000000001,,,,
548,10/16/23 06:19:00AM,136.652000000001,,,,
549,10/16/23 06:25:50AM,136.906000000001,,,,
550,10/16/23 06:38:09AM,137.160000000001,,,,
551,10/16/23 06:48:02AM,137.414000000001,,,,
552,10/16/23 06:53:54AM,137.668000000001,,,,
553,10/16/23 06:58:58AM,137.922000000001,,,,
554,10/16/23 07:06:55AM,138.176000000001,,,,
555,10/16/23 07:11:48AM,138.430000000001,,,,
556,10/16/23 07:15:09AM,138.684000000001,,,,
557,10/16/23 07:18:43AM,138.938000000001,,,,
558,10/16/23 07:23:28AM,139.192000000001,,,,
559,10/16/23 07:31:32AM,139.446000000001,,,,
560,10/16/23 07:49:34AM,139.700000000001,,,,
561,10/16/23 08:06:39AM,139.954000000001,,,,
562,10/16/23 09:04:11AM,140.208000000001,,,,
563,10/16/23 09:06:54AM,140.462000000001,,,,
564,10/16/23 09:14:17AM,140.716000000001,,,,
565,10/16/23 09:15:36AM,140.970000000001,,,,
566,10/16/23 09:16:17AM,141.224000000001,,,,
567,10/16/23 09:16:47AM,141.478000000001,,,,
568,10/16/23 09:17:14AM,141.732000000001,,,,
569,10/16/23 09:17:41AM,141.986000000001,,,,
570,10/16/23 09:18:44AM,142.240000000001,,,,
571,10/16/23 09:29:33AM,142.494,,,,
572,10/16/23 11:43:30AM,,,Logged,,
573,10/16/23 11:43:39AM,,,,Logged,
574,10/16/23 11:45:15AM,142.748,,,,
575,10/16/23 11:45:26AM,,Logged,,,
576,10/16/23 01:51:48PM,143.002,,,,
577,10/16/23 01:56:27PM,143.256,,,,
578,10/16/23 01:59:48PM,143.51,,,,
579,10/16/23 02:03:14PM,143.764,,,,
580,10/16/23 02:41:42PM,144.018,,,,
581,10/17/23 01:02:22AM,144.272,,,,
582,10/17/23 01:07:05AM,144.526,,,,
583,10/17/23 01:18:30AM,144.78,,,,
584,10/17/23 01:32:20AM,145.034,,,,
585,10/17/23 01:53:29AM,145.288,,,,
586,10/17/23 02:04:01AM,145.542,,,,
587,10/17/23 02:16:23AM,145.796,,,,
588,10/17/23 02:18:24AM,146.05,,,,
589,10/17/23 02:20:49AM,146.304,,,,
590,10/17/23 02:22:24AM,146.558,,,,
591,10/17/23 02:26:27AM,146.812,,,,
592,10/17/23 02:29:02AM,147.066,,,,
593,10/17/23 02:46:49AM,147.32,,,,
594,10/17/23 02:56:02AM,147.574,,,,
595,10/17/23 02:59:25AM,147.828,,,,
596,10/17/23 03:02:07AM,148.082,,,,
597,10/17/23 03:07:46AM,148.336,,,,
598,10/17/23 03:23:16AM,148.59,,,,
599,10/17/23 03:32:46AM,148.844,,,,
600,10/17/23 03:34:32AM,149.098,,,,
601,10/17/23 03:37:10AM,149.352,,,,
602,10/17/23 03:39:12AM,149.606,,,,
603,10/17/23 03:40:28AM,149.86,,,,
604,10/17/23 03:42:08AM,150.114,,,,
605,10/17/23 03:45:01AM,150.368,,,,
606,10/17/23 03:47:59AM,150.622,,,,
607,10/17/23 03:53:06AM,150.876,,,,
608,10/17/23 06:42:57PM,151.13,,,,
609,10/17/23 06:48:00PM,151.384,,,,
610,10/17/23 06:51:21PM,151.638,,,,
611,10/17/23 06:51:47PM,151.892,,,,
612,10/17/23 06:52:04PM,152.146,,,,
613,10/17/23 06:52:20PM,152.4,,,,
614,10/17/23 06:52:34PM,152.654,,,,
615,10/17/23 06:52:48PM,152.908,,,,
616,10/17/23 06:53:03PM,153.162,,,,
617,10/17/23 06:53:24PM,153.416,,,,
618,10/17/23 06:53:58PM,153.67,,,,
619,10/17/23 06:54:18PM,153.924,,,,
620,10/17/23 06:54:33PM,154.178,,,,
621,10/17/23 06:54:47PM,154.432,,,,
622,10/17/23 06:55:05PM,154.686,,,,
623,10/17/23 06:55:57PM,154.94,,,,
624,10/17/23 06:57:07PM,155.194,,,,
625,10/17/23 06:57:25PM,155.448,,,,
626,10/17/23 06:57:44PM,155.702,,,,
627,10/17/23 06:58:13PM,155.956,,,,
628,10/17/23 06:58:59PM,156.21,,,,
629,10/17/23 07:02:14PM,156.464,,,,
630,10/17/23 07:32:28PM,156.718,,,,
631,10/17/23 07:36:14PM,156.972,,,,
632,10/17/23 07:37:22PM,157.226,,,,
633,10/17/23 07:38:23PM,157.48,,,,
634,10/17/23 07:38:55PM,157.734,,,,
635,10/17/23 07:39:53PM,157.988,,,,
636,10/17/23 07:43:36PM,158.242,,,,
637,10/17/23 08:02:02PM,158.496,,,,
638,10/17/23 08:18:02PM,158.75,,,,
639,10/17/23 08:24:26PM,159.004,,,,
640,10/17/23 08:29:38PM,159.258,,,,
641,10/17/23 08:33:40PM,159.512,,,,
642,10/17/23 08:37:21PM,159.766,,,,
643,10/17/23 09:12:10PM,160.02,,,,
644,10/17/23 09:19:00PM,160.274,,,,
645,10/17/23 09:22:01PM,160.528,,,,
646,10/17/23 09:23:12PM,160.782,,,,
647,10/17/23 09:24:25PM,161.036,,,,
648,10/17/23 09:25:31PM,161.29,,,,
649,10/17/23 09:27:32PM,161.544,,,,
650,10/17/23 09:30:06PM,161.798,,,,
651,10/17/23 09:32:48PM,162.052,,,,
652,10/17/23 09:34:47PM,162.306,,,,
653,10/17/23 09:38:35PM,162.56,,,,
654,10/17/23 09:42:30PM,162.814,,,,
655,10/17/23 10:26:29PM,163.068,,,,
656,10/17/23 10:29:41PM,163.322,,,,
657,10/17/23 10:30:38PM,163.576,,,,
658,10/17/23 10:32:08PM,163.83,,,,
659,10/17/23 10:37:11PM,164.084,,,,
660,10/17/23 10:51:58PM,164.338,,,,
661,10/18/23 12:13:47AM,164.592,,,,
662,10/18/23 03:19:26AM,164.846,,,,
663,10/18/23 04:04:51AM,165.1,,,,
664,10/18/23 04:08:08AM,165.354,,,,
665,10/18/23 04:17:54AM,165.608,,,,
666,10/18/23 04:55:25AM,165.862,,,,
667,10/18/23 11:15:42AM,166.116,,,,
668,10/18/23 11:17:18AM,166.37,,,,
669,10/18/23 11:19:33AM,166.624,,,,
670,10/18/23 11:29:10AM,166.878,,,,
671,10/19/23 03:55:22PM,167.132,,,,
672,10/22/23 07:41:28AM,167.386,,,,
673,10/22/23 07:43:31AM,167.64,,,,
674,10/22/23 07:45:02AM,167.894,,,,
675,10/22/23 07:46:39AM,168.148,,,,
676,10/22/23 07:47:43AM,168.402,,,,
677,10/22/23 02:07:37PM,168.656,,,,
678,10/22/23 02:09:05PM,168.91,,,,
679,10/22/23 02:10:32PM,169.164,,,,
680,10/28/23 06:13:02PM,169.418,,,,
681,10/28/23 06:17:03PM,169.672,,,,
682,10/28/23 06:20:32PM,169.925999999999,,,,
683,10/28/23 06:24:36PM,170.179999999999,,,,
684,10/28/23 06:29:56PM,170.433999999999,,,,
685,10/28/23 06:34:17PM,170.687999999999,,,,
686,10/28/23 06:38:01PM,170.941999999999,,,,
687,10/28/23 06:41:54PM,171.195999999999,,,,
688,10/28/23 06:46:27PM,171.449999999999,,,,
689,10/28/23 06:52:08PM,171.703999999999,,,,
690,10/28/23 06:56:27PM,171.957999999999,,,,
691,10/28/23 07:02:01PM,172.211999999999,,,,
692,10/28/23 07:08:27PM,172.465999999999,,,,
693,10/28/23 07:15:57PM,172.719999999999,,,,
694,10/28/23 07:53:29PM,172.973999999999,,,,
695,10/28/23 08:41:11PM,173.227999999999,,,,
696,10/28/23 09:00:10PM,173.481999999999,,,,
697,10/28/23 09:02:36PM,173.735999999999,,,,
698,10/28/23 09:03:51PM,173.989999999999,,,,
699,10/28/23 09:05:03PM,174.243999999999,,,,
700,10/28/23 09:07:09PM,174.497999999999,,,,
701,10/28/23 09:08:48PM,174.751999999999,,,,
702,10/28/23 09:10:14PM,175.005999999999,,,,
703,10/28/23 09:11:26PM,175.259999999999,,,,
704,10/28/23 09:13:19PM,175.513999999999,,,,
705,10/28/23 09:17:37PM,175.767999999999,,,,
706,10/28/23 09:30:14PM,176.021999999999,,,,
707,10/28/23 09:35:23PM,176.275999999999,,,,
708,10/28/23 09:38:40PM,176.529999999999,,,,
709,10/28/23 09:40:46PM,176.783999999999,,,,
710,10/28/23 09:42:53PM,177.037999999999,,,,
711,10/28/23 09:44:37PM,177.291999999999,,,,
712,10/28/23 09:46:14PM,177.545999999999,,,,
713,10/28/23 09:47:34PM,177.799999999999,,,,
714,10/28/23 09:48:50PM,178.053999999999,,,,
715,10/28/23 09:50:02PM,178.307999999999,,,,
716,10/28/23 09:51:21PM,178.561999999999,,,,
717,10/28/23 09:52:32PM,178.815999999999,,,,
718,10/28/23 09:53:36PM,179.069999999999,,,,
719,10/28/23 09:54:37PM,179.323999999999,,,,
720,10/28/23 09:55:47PM,179.577999999999,,,,
721,10/28/23 09:56:56PM,179.831999999999,,,,
722,10/28/23 09:58:02PM,180.085999999999,,,,
723,10/28/23 09:59:09PM,180.339999999999,,,,
724,10/28/23 10:00:09PM,180.593999999999,,,,
725,10/28/23 10:01:11PM,180.847999999999,,,,
726,10/28/23 10:02:59PM,181.101999999999,,,,
727,10/28/23 10:04:13PM,181.355999999999,,,,
728,10/28/23 10:06:06PM,181.609999999999,,,,
729,10/28/23 10:08:12PM,181.863999999999,,,,
730,10/28/23 10:09:46PM,182.117999999999,,,,
731,10/28/23 10:11:22PM,182.371999999999,,,,
732,10/28/23 10:13:12PM,182.625999999999,,,,
733,10/28/23 10:15:10PM,182.879999999999,,,,
734,10/28/23 10:16:44PM,183.133999999999,,,,
735,10/28/23 10:18:54PM,183.387999999999,,,,
736,10/28/23 10:20:25PM,183.641999999999,,,,
737,10/28/23 10:21:56PM,183.895999999999,,,,
738,10/28/23 10:23:50PM,184.149999999999,,,,
739,10/28/23 10:25:36PM,184.403999999999,,,,
740,10/28/23 10:26:53PM,184.657999999999,,,,
741,10/28/23 10:28:13PM,184.911999999999,,,,
742,10/28/23 10:29:36PM,185.165999999999,,,,
743,10/28/23 10:31:10PM,185.419999999999,,,,
744,10/28/23 10:32:40PM,185.673999999999,,,,
745,10/28/23 10:34:31PM,185.927999999999,,,,
746,10/28/23 10:36:10PM,186.181999999999,,,,
747,10/28/23 10:38:11PM,186.435999999999,,,,
748,10/28/23 10:39:42PM,186.689999999999,,,,
749,10/28/23 10:42:04PM,186.943999999999,,,,
750,10/28/23 10:44:46PM,187.197999999999,,,,
751,10/28/23 10:47:21PM,187.451999999999,,,,
752,10/28/23 10:49:20PM,187.705999999999,,,,
753,10/28/23 10:51:05PM,187.959999999999,,,,
754,10/28/23 10:52:47PM,188.213999999999,,,,
755,10/28/23 10:54:28PM,188.467999999999,,,,
756,10/28/23 10:56:13PM,188.721999999999,,,,
757,10/28/23 10:58:01PM,188.975999999999,,,,
758,10/28/23 10:59:59PM,189.229999999999,,,,
759,10/28/23 11:01:39PM,189.483999999999,,,,
760,10/28/23 11:03:53PM,189.737999999999,,,,
761,10/28/23 11:06:32PM,189.991999999999,,,,
762,10/28/23 11:09:00PM,190.245999999999,,,,
763,10/28/23 11:10:43PM,190.499999999999,,,,
764,10/28/23 11:12:18PM,190.753999999999,,,,
765,10/28/23 11:13:54PM,191.007999999999,,,,
766,10/28/23 11:15:15PM,191.261999999999,,,,
767,10/28/23 11:16:40PM,191.515999999999,,,,
768,10/28/23 11:18:32PM,191.769999999999,,,,
769,10/28/23 11:19:55PM,192.023999999999,,,,
770,10/28/23 11:21:27PM,192.277999999999,,,,
771,10/28/23 11:22:37PM,192.531999999999,,,,
772,10/28/23 11:23:51PM,192.785999999999,,,,
773,10/28/23 11:25:41PM,193.039999999999,,,,
774,10/28/23 11:28:03PM,193.293999999999,,,,
775,10/28/23 11:30:17PM,193.547999999999,,,,
776,10/28/23 11:31:45PM,193.801999999999,,,,
777,10/28/23 11:33:09PM,194.055999999999,,,,
778,10/28/23 11:34:22PM,194.309999999999,,,,
779,10/28/23 11:35:25PM,194.563999999999,,,,
780,10/28/23 11:36:50PM,194.817999999999,,,,
781,10/28/23 11:38:21PM,195.071999999999,,,,
782,10/28/23 11:40:40PM,195.325999999999,,,,
783,10/28/23 11:42:26PM,195.579999999999,,,,
784,10/28/23 11:44:01PM,195.833999999999,,,,
785,10/28/23 11:45:52PM,196.087999999999,,,,
786,10/28/23 11:48:28PM,196.341999999999,,,,
787,10/28/23 11:51:32PM,196.595999999999,,,,
788,10/28/23 11:54:03PM,196.849999999998,,,,
789,10/28/23 11:56:00PM,197.103999999998,,,,
790,10/28/23 11:58:03PM,197.357999999998,,,,
791,10/29/23 12:00:30AM,197.611999999998,,,,
792,10/29/23 12:03:11AM,197.865999999998,,,,
793,10/29/23 12:05:20AM,198.119999999998,,,,
794,10/29/23 12:08:37AM,198.373999999998,,,,
795,10/29/23 12:13:36AM,198.627999999998,,,,
796,10/29/23 12:37:11AM,198.881999999998,,,,
797,10/29/23 05:21:03AM,199.135999999998,,,,
798,10/29/23 06:38:45AM,199.389999999998,,,,
799,10/29/23 06:46:26AM,199.643999999998,,,,
800,10/29/23 06:50:29AM,199.897999999998,,,,
801,10/29/23 06:55:07AM,200.151999999998,,,,
802,10/29/23 07:33:07AM,200.405999999998,,,,
803,10/29/23 07:40:01AM,200.659999999998,,,,
804,10/29/23 07:53:00AM,200.913999999998,,,,
805,10/29/23 08:20:14AM,201.167999999998,,,,
806,10/29/23 08:37:29AM,201.421999999998,,,,
807,10/29/23 09:01:50AM,201.675999999998,,,,
808,10/29/23 09:05:17AM,201.929999999998,,,,
809,10/29/23 09:11:41AM,202.183999999998,,,,
810,10/29/23 09:25:20AM,202.437999999998,,,,
811,10/29/23 09:30:58AM,202.691999999998,,,,
812,10/29/23 09:34:19AM,202.945999999998,,,,
813,10/29/23 09:38:10AM,203.199999999998,,,,
814,10/29/23 09:40:51AM,203.453999999998,,,,
815,10/29/23 09:42:11AM,203.707999999998,,,,
816,10/29/23 09:43:30AM,203.961999999998,,,,
817,10/29/23 09:45:56AM,204.215999999998,,,,
818,10/29/23 09:49:28AM,204.469999999998,,,,
819,10/29/23 09:53:45AM,204.723999999998,,,,
820,10/29/23 09:55:26AM,204.977999999998,,,,
821,10/29/23 09:56:59AM,205.231999999998,,,,
822,10/29/23 09:58:57AM,205.485999999998,,,,
823,10/29/23 10:02:48AM,205.739999999998,,,,
824,10/29/23 10:04:59AM,205.993999999998,,,,
825,10/29/23 10:06:36AM,206.247999999998,,,,
826,10/29/23 10:07:57AM,206.501999999998,,,,
827,10/29/23 10:09:08AM,206.755999999998,,,,
828,10/29/23 10:10:42AM,207.009999999998,,,,
829,10/29/23 10:13:15AM,207.263999999998,,,,
830,10/29/23 10:34:10AM,207.517999999998,,,,
831,10/29/23 11:02:28AM,207.771999999998,,,,
832,10/29/23 11:04:01AM,208.025999999998,,,,
833,10/29/23 11:05:02AM,208.279999999998,,,,
834,10/29/23 11:06:52AM,208.533999999998,,,,
835,10/29/23 11:08:29AM,208.787999999998,,,,
836,10/29/23 11:09:46AM,209.041999999998,,,,
837,10/29/23 11:11:05AM,209.295999999998,,,,
838,10/29/23 11:11:30AM,209.549999999998,,,,
839,10/29/23 11:12:04AM,209.803999999998,,,,
840,10/29/23 11:13:48AM,210.057999999998,,,,
841,10/29/23 11:17:33AM,210.311999999998,,,,
842,10/29/23 11:26:32AM,210.565999999998,,,,
843,10/29/23 11:42:14AM,210.819999999998,,,,
844,10/29/23 11:44:29AM,211.073999999998,,,,
845,10/29/23 11:47:04AM,211.327999999998,,,,
846,10/29/23 11:50:03AM,211.581999999998,,,,
847,10/29/23 11:52:01AM,211.835999999998,,,,
848,10/29/23 11:54:26AM,212.089999999998,,,,
849,10/29/23 11:57:43AM,212.343999999998,,,,
850,10/29/23 12:01:08PM,212.597999999998,,,,
851,10/29/23 12:27:31PM,212.851999999998,,,,
852,10/29/23 12:48:14PM,213.105999999998,,,,
853,10/29/23 12:51:31PM,213.359999999998,,,,
854,10/29/23 12:52:24PM,213.613999999998,,,,
855,10/29/23 12:53:42PM,213.867999999998,,,,
856,10/29/23 12:56:22PM,214.121999999998,,,,
857,10/29/23 12:57:34PM,214.375999999998,,,,
858,10/29/23 12:58:24PM,214.629999999998,,,,
859,10/29/23 01:00:46PM,214.883999999998,,,,
860,10/29/23 01:03:17PM,215.137999999998,,,,
861,10/29/23 01:07:28PM,215.391999999998,,,,
862,10/29/23 01:23:48PM,215.645999999998,,,,
863,10/29/23 01:32:10PM,215.899999999998,,,,
864,10/29/23 01:33:28PM,216.153999999998,,,,
865,10/29/23 01:35:37PM,216.407999999998,,,,
866,10/29/23 01:39:47PM,216.661999999998,,,,
867,10/29/23 01:54:08PM,216.915999999998,,,,
868,10/29/23 01:59:43PM,217.169999999998,,,,
869,10/29/23 02:10:39PM,217.423999999998,,,,
870,10/29/23 02:40:21PM,217.677999999998,,,,
871,10/29/23 02:42:19PM,217.931999999998,,,,
872,10/29/23 02:44:06PM,218.185999999998,,,,
873,10/29/23 03:38:40PM,218.439999999998,,,,
874,10/29/23 03:50:26PM,218.693999999998,,,,
875,10/29/23 03:52:48PM,218.947999999998,,,,
876,10/29/23 03:55:05PM,219.201999999998,,,,
877,10/29/23 04:01:40PM,219.455999999998,,,,
878,10/29/23 04:24:58PM,219.709999999998,,,,
879,10/29/23 04:35:02PM,219.963999999998,,,,
880,10/29/23 04:54:05PM,220.217999999998,,,,
881,10/29/23 05:00:17PM,220.471999999998,,,,
882,10/29/23 05:01:23PM,220.725999999998,,,,
883,10/29/23 05:03:25PM,220.979999999998,,,,
884,10/29/23 05:09:50PM,221.233999999998,,,,
885,10/29/23 05:43:01PM,221.487999999998,,,,
886,10/29/23 06:16:46PM,221.741999999998,,,,
887,10/29/23 06:25:53PM,221.995999999998,,,,
888,10/29/23 06:32:58PM,222.249999999998,,,,
889,10/29/23 06:42:51PM,222.503999999998,,,,
890,10/29/23 08:29:08PM,222.757999999998,,,,
891,10/30/23 01:17:29AM,223.011999999998,,,,
892,10/30/23 04:42:20AM,223.265999999998,,,,
893,10/30/23 05:11:37AM,223.519999999997,,,,
894,10/30/23 05:14:38AM,223.773999999998,,,,
895,10/30/23 05:17:14AM,224.027999999997,,,,
896,10/30/23 05:19:18AM,224.281999999997,,,,
897,10/30/23 05:21:53AM,224.535999999997,,,,
898,10/30/23 05:25:58AM,224.789999999997,,,,
899,10/30/23 05:34:04AM,225.043999999997,,,,
900,10/30/23 05:44:12AM,225.297999999997,,,,
901,10/30/23 06:45:58AM,225.551999999997,,,,
902,10/30/23 06:51:21AM,225.805999999997,,,,
903,10/30/23 06:53:39AM,226.059999999997,,,,
904,10/30/23 06:56:32AM,226.313999999997,,,,
905,10/30/23 06:59:39AM,226.567999999997,,,,
906,10/30/23 07:02:57AM,226.821999999997,,,,
907,10/30/23 07:09:49AM,227.075999999997,,,,
908,10/30/23 07:14:20AM,227.329999999997,,,,
909,10/30/23 07:19:01AM,227.583999999997,,,,
910,10/30/23 07:25:18AM,227.837999999997,,,,
911,10/30/23 07:28:43AM,228.091999999997,,,,
912,10/30/23 07:33:06AM,228.345999999997,,,,
913,10/30/23 07:36:20AM,228.599999999997,,,,
914,10/30/23 07:40:34AM,228.853999999997,,,,
915,10/30/23 08:51:01AM,229.107999999997,,,,
916,10/30/23 12:51:14PM,229.361999999997,,,,
917,10/30/23 02:08:02PM,229.615999999997,,,,
918,10/30/23 02:13:48PM,229.869999999997,,,,
919,10/30/23 02:18:30PM,230.123999999997,,,,
920,10/30/23 02:21:42PM,230.377999999997,,,,
921,10/30/23 02:24:32PM,230.631999999997,,,,
922,10/30/23 02:27:19PM,230.885999999997,,,,
923,10/30/23 02:31:01PM,231.139999999997,,,,
924,10/30/23 02:34:50PM,231.393999999997,,,,
925,10/30/23 02:38:44PM,231.647999999997,,,,
926,10/30/23 02:49:27PM,231.901999999997,,,,
927,10/30/23 03:12:21PM,232.155999999997,,,,
928,10/30/23 04:14:48PM,232.409999999997,,,,
929,10/30/23 05:59:23PM,232.663999999997,,,,
930,10/30/23 06:28:04PM,232.917999999997,,,,
